0.000000000000000000e+00,0.000000000000000000e+00,5.265488891601562500e+02,1.376829223632812500e+03,2.493211181640625000e+03,3.841922363281250000e+03,5.367111328125000000e+03,7.049358398437500000e+03,8.887487304687500000e+03,1.090332324218750000e+04,1.302023925781250000e+04,1.529317480468750000e+04,1.766428320312500000e+04,2.017734570312500000e+04,2.281114843750000000e+04,2.552119531250000000e+04
0.000000000000000000e+00,1.815211415290832520e+00,5.149718627929687500e+02,1.383852661132812500e+03,2.509411132812500000e+03,3.827539306640625000e+03,5.358507812500000000e+03,7.063470703125000000e+03,8.901026367187500000e+03,1.088830078125000000e+04,1.300416015625000000e+04,1.529241796875000000e+04,1.767978320312500000e+04,2.018134765625000000e+04,2.279004296875000000e+04,2.552587500000000000e+04
0.000000000000000000e+00,5.115214824676513672e+00,5.070461730957031250e+02,1.386458374023437500e+03,2.515312988281250000e+03,3.812395507812500000e+03,5.352181640625000000e+03,7.063462890625000000e+03,8.896489257812500000e+03,1.087509765625000000e+04,1.299556347656250000e+04,1.527312988281250000e+04,1.766137695312500000e+04,2.016280664062500000e+04,2.278356445312500000e+04,2.550212890625000000e+04
0.000000000000000000e+00,4.831901550292968750e+00,5.148582153320312500e+02,1.383910766601562500e+03,2.505611572265625000e+03,3.827051269531250000e+03,5.350282226562500000e+03,7.040980957031250000e+03,8.872779296875000000e+03,1.087853222656250000e+04,1.298698437500000000e+04,1.524059863281250000e+04,1.761504296875000000e+04,2.012843164062500000e+04,2.275929101562500000e+04,2.547319335937500000e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.275159301757812500e+02,1.370476928710937500e+03,2.486065917968750000e+03,3.833068603515625000e+03,5.345305664062500000e+03,7.004412597656250000e+03,8.852248046875000000e+03,1.085103515625000000e+04,1.296417871093750000e+04,1.521323046875000000e+04,1.757703320312500000e+04,2.006272460937500000e+04,2.268865039062500000e+04,2.539550000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.358632812500000000e+02,1.369226684570312500e+03,2.475691650390625000e+03,3.822607177734375000e+03,5.320925781250000000e+03,6.977546875000000000e+03,8.811046875000000000e+03,1.078796582031250000e+04,1.290368945312500000e+04,1.516130664062500000e+04,1.753467773437500000e+04,1.997640625000000000e+04,2.259469335937500000e+04,2.529858007812500000e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.258941040039062500e+02,1.370437744140625000e+03,2.468511230468750000e+03,3.797865478515625000e+03,5.304230468750000000e+03,6.970505371093750000e+03,8.792694335937500000e+03,1.074795996093750000e+04,1.286298632812500000e+04,1.511066992187500000e+04,1.747850781250000000e+04,1.994737109375000000e+04,2.254067773437500000e+04,2.522646289062500000e+04
0.000000000000000000e+00,2.383315658569335938e+01,5.478685302734375000e+02,1.405319213867187500e+03,2.505554199218750000e+03,3.804935546875000000e+03,5.322453613281250000e+03,6.992444335937500000e+03,8.808801757812500000e+03,1.076620898437500000e+04,1.286285253906250000e+04,1.507793847656250000e+04,1.744204882812500000e+04,1.991580273437500000e+04,2.248119335937500000e+04,2.517597265625000000e+04
0.000000000000000000e+00,3.056215286254882812e+01,5.321964111328125000e+02,1.404944946289062500e+03,2.500025390625000000e+03,3.805679931640625000e+03,5.299176269531250000e+03,6.936450683593750000e+03,8.755621093750000000e+03,1.070190136718750000e+04,1.276686035156250000e+04,1.496387597656250000e+04,1.730209765625000000e+04,1.977033203125000000e+04,2.235084960937500000e+04,2.506062304687500000e+04
0.000000000000000000e+00,3.087560653686523438e+01,5.576439819335937500e+02,1.411029174804687500e+03,2.520751464843750000e+03,3.837020019531250000e+03,5.297313476562500000e+03,6.942633300781250000e+03,8.767228515625000000e+03,1.068442773437500000e+04,1.277899121093750000e+04,1.496104492187500000e+04,1.729167187500000000e+04,1.974362109375000000e+04,2.231560546875000000e+04,2.500575976562500000e+04
