-10.0,10.249975465017872
-9.5,10.238656909314455
-9.0,10.20457482615171
-8.5,10.147586974202731
-8.0,10.06742169129436
-7.5,9.963665412460648
-7.0,9.835781990827067
-6.5,9.683128925162832
-6.0,9.504897216775372
-5.5,9.300085906659993
-5.0,9.067611743112874
-4.5,8.806151405014596
-4.0,8.514149254550317
-3.5,8.189937143345588
-3.0,7.831562967316922
-2.5,7.436959638822891
-2.0,7.003908779874372
-1.5,6.530171838368476
-1.0,6.0136498307692605
-0.5,5.452742990958102
0.0,4.84650065257377
