Profile 1             
x       y           
[]     [m]         
0, 1.2778308e-009            
0.11154, 1.2985542e-009            
0.22307999, 1.3372877e-009            
0.33461999, 1.3889784e-009            
0.44615998, 1.453429e-009            
0.55769998, 1.4955349e-009            
0.66923997, 1.5004185e-009            
0.78077997, 1.4780957e-009            
0.89231996, 1.4478066e-009            
1.00386, 1.4274847e-009            
1.1154, 1.4235591e-009            
1.2269399, 1.4352425e-009            
1.3384799, 1.4490278e-009            
1.4500199, 1.4565206e-009            
1.5615599, 1.4558818e-009            
1.6730999, 1.4540688e-009            
1.7846399, 1.4539565e-009            
1.8961799, 1.4481495e-009            
2.0077199, 1.4327686e-009            
2.1192599, 1.4176484e-009            
2.2307999, 1.4054907e-009            
2.3423399, 1.4079401e-009            
2.4538799, 1.4342887e-009            
2.5654199, 1.4721357e-009            
2.6769599, 1.4937908e-009            
2.7884999, 1.5061226e-009            
2.9000399, 1.5214001e-009            
3.0115799, 1.5400318e-009            
3.1231199, 1.551287e-009            
3.2346599, 1.547851e-009            
3.3461999, 1.5225207e-009            
3.4577399, 1.5085377e-009            
3.5692798, 1.5093867e-009            
3.6808198, 1.5131212e-009            
3.7923598, 1.5134698e-009            
3.9038998, 1.492194e-009            
4.0154398, 1.4508823e-009            
4.1269798, 1.3898002e-009            
4.2385198, 1.3419221e-009            
4.3500598, 1.3099696e-009            
4.4615998, 1.3090445e-009            
4.5731398, 1.3623202e-009            
4.6846798, 1.4481153e-009            
4.7962198, 1.5504294e-009            
4.9077598, 1.6439117e-009            
5.0192998, 1.7088088e-009            
5.1308398, 1.7393903e-009            
5.2423798, 1.745323e-009            
5.3539198, 1.738225e-009            
5.4654598, 1.7363774e-009            
5.5769998, 1.7342267e-009            
5.6885398, 1.7292851e-009            
5.8000797, 1.7200329e-009            
5.9116197, 1.708237e-009            
6.0231597, 1.6940906e-009            
6.1346997, 1.6723546e-009            
6.2462397, 1.6505228e-009            
6.3577797, 1.6350983e-009            
6.4693197, 1.6367377e-009            
6.5808597, 1.6500121e-009            
6.6923997, 1.6722146e-009            
6.8039397, 1.6851532e-009            
6.9154797, 1.6964762e-009            
7.0270197, 1.7041495e-009            
7.1385597, 1.704727e-009            
7.2500997, 1.6926214e-009            
7.3616397, 1.667433e-009            
7.4731797, 1.6259234e-009            
7.5847197, 1.5765214e-009            
7.6962597, 1.5268145e-009            
7.8077997, 1.4866771e-009            
7.9193397, 1.4747921e-009            
8.0308797, 1.493138e-009            
8.1424196, 1.5287601e-009            
8.2539596, 1.5629055e-009            
8.3654996, 1.5932691e-009            
8.4770396, 1.6283285e-009            
8.5885796, 1.6738281e-009            
8.7001196, 1.7208716e-009            
8.8116596, 1.7501392e-009            
8.9231996, 1.7460555e-009            
9.0347396, 1.7170302e-009            
9.1462796, 1.6830948e-009            
9.2578196, 1.6588777e-009            
9.3693596, 1.6489899e-009            
9.4808996, 1.6472131e-009            
9.5924396, 1.6519943e-009            
9.7039796, 1.6626885e-009            
9.8155196, 1.6793904e-009            
9.9270596, 1.6995334e-009            
10.0386, 1.7167389e-009            
10.15014, 1.7282285e-009            
10.26168, 1.7374417e-009            
10.37322, 1.7446919e-009            
10.48476, 1.7412075e-009            
10.5963, 1.7290461e-009            
10.70784, 1.7142658e-009            
10.81938, 1.7015689e-009            
10.93092, 1.6872981e-009            
11.04246, 1.666022e-009            
11.154, 1.6448157e-009            
11.26554, 1.6299872e-009            
11.37708, 1.6209407e-009            
11.48862, 1.6155011e-009            
11.600159, 1.6043906e-009            
11.711699, 1.5889185e-009            
11.823239, 1.5681579e-009            
11.934779, 1.5521427e-009            
12.046319, 1.5589531e-009            
12.157859, 1.5963823e-009            
12.269399, 1.6517088e-009            
12.380939, 1.6880639e-009            
12.492479, 1.7300032e-009            
12.604019, 1.748772e-009            
12.715559, 1.7385287e-009            
12.827099, 1.7038852e-009            
12.938639, 1.6338297e-009            
13.050179, 1.5787098e-009            
13.161719, 1.5320787e-009            
13.273259, 1.5206903e-009            
13.384799, 1.5390873e-009            
13.496339, 1.5790401e-009            
13.607879, 1.6235294e-009            
13.719419, 1.6807534e-009            
13.830959, 1.7308038e-009            
13.942499, 1.7744846e-009            
14.054039, 1.7994548e-009            
14.165579, 1.8045627e-009            
14.277119, 1.7945746e-009            
14.388659, 1.754911e-009            
14.500199, 1.7094793e-009            
14.611739, 1.6605433e-009            
14.723279, 1.6263498e-009            
14.834819, 1.6084965e-009            
14.946359, 1.6161322e-009            
15.057899, 1.6451934e-009            
15.169439, 1.6724928e-009            
15.280979, 1.7075063e-009            
15.392519, 1.7481942e-009            
15.504059, 1.8061853e-009            
15.615599, 1.8491093e-009            
15.727139, 1.8670716e-009            
15.838679, 1.8700903e-009            
15.950219, 1.8665194e-009            
16.061759, 1.8662764e-009            
16.173299, 1.8586936e-009            
16.284839, 1.840347e-009            
16.396379, 1.8108889e-009            
16.507919, 1.7767068e-009            
16.619459, 1.7419746e-009            
16.730999, 1.7200101e-009            
16.842539, 1.7121033e-009            
16.954079, 1.7081625e-009            
17.065619, 1.7096526e-009            
17.177159, 1.7129422e-009            
17.288699, 1.7189514e-009            
17.400239, 1.7295395e-009            
17.511779, 1.7490476e-009            
17.623319, 1.7738268e-009            
17.734859, 1.7945316e-009            
17.846399, 1.8160593e-009            
17.957939, 1.8311873e-009            
18.069479, 1.8445076e-009            
18.181019, 1.8448168e-009            
18.292559, 1.8332911e-009            
18.404099, 1.8062518e-009            
18.515639, 1.7704994e-009            
18.627179, 1.7062096e-009            
18.738719, 1.6284145e-009            
18.850259, 1.5494291e-009            
18.961799, 1.4705293e-009            
19.073339, 1.4336508e-009            
19.184879, 1.4510262e-009            
19.296419, 1.5246091e-009            
19.407959, 1.6278191e-009            
19.519499, 1.7211895e-009            
19.631039, 1.7972106e-009            
19.742579, 1.8340911e-009            
19.854119, 1.8364762e-009            
19.965659, 1.8099661e-009            
20.077199, 1.7733734e-009            
20.188739, 1.7353636e-009            
20.300279, 1.7034202e-009            
20.411819, 1.6766578e-009            
20.523359, 1.6670016e-009            
20.634899, 1.664551e-009            
20.746439, 1.6609735e-009            
20.857979, 1.6612999e-009            
20.969519, 1.6696006e-009            
21.081059, 1.6925151e-009            
21.192599, 1.7254833e-009            
21.304139, 1.7666267e-009            
21.415679, 1.7965729e-009            
21.527219, 1.8186618e-009            
21.638759, 1.8291509e-009            
21.750299, 1.8094944e-009            
21.861839, 1.7384712e-009            
21.973379, 1.6633381e-009            
22.084919, 1.5780321e-009            
22.196459, 1.5084018e-009            
22.307999, 1.4825822e-009            
22.419539, 1.5009043e-009            
22.531079, 1.5373233e-009            
22.642619, 1.5921304e-009            
22.754159, 1.6381081e-009            
22.865699, 1.6821236e-009            
22.977239, 1.7058054e-009            
23.088779, 1.716493e-009            
23.200319, 1.6990156e-009            
23.311859, 1.6559129e-009            
23.423399, 1.6067274e-009            
23.534939, 1.5658702e-009            
23.646479, 1.5476104e-009            
23.758019, 1.5460096e-009            
23.869559, 1.560097e-009            
23.981099, 1.5867564e-009            
24.092639, 1.6239241e-009            
24.204179, 1.6612797e-009            
24.315719, 1.7006698e-009            
24.427259, 1.7452381e-009            
24.538799, 1.7874413e-009            
24.650339, 1.8368696e-009            
24.761879, 1.8604803e-009            
24.873419, 1.8659312e-009            
24.984959, 1.8577516e-009            
25.096499, 1.8368758e-009            
25.208039, 1.7974069e-009            
25.319579, 1.7304673e-009            
25.431119, 1.6173863e-009            
25.542659, 1.490847e-009            
25.654199, 1.3676096e-009            
25.765739, 1.285834e-009            
25.877279, 1.264184e-009            
25.988819, 1.2926879e-009            
26.100359, 1.368653e-009            
26.211899, 1.474344e-009            
26.323439, 1.6081929e-009            
26.434979, 1.7412748e-009            
26.546519, 1.8392414e-009            
26.658059, 1.8862229e-009            
26.769599, 1.8919591e-009            
26.881139, 1.8769583e-009            
26.992679, 1.8491427e-009            
27.104219, 1.8232178e-009            
27.215759, 1.7979116e-009            
27.327299, 1.7710029e-009            
27.438839, 1.7415726e-009            
27.550379, 1.7125636e-009            
27.661919, 1.6875906e-009            
27.773459, 1.6741847e-009            
27.884999, 1.6750332e-009            
27.996539, 1.6859342e-009            
28.108079, 1.6961968e-009            
28.219619, 1.6956556e-009            
28.331159, 1.6886308e-009            
28.442699, 1.6961849e-009            
28.554239, 1.7313223e-009            
28.665779, 1.7814513e-009            
28.777319, 1.8160562e-009            
28.888859, 1.8069229e-009            
29.000399, 1.7441196e-009            
29.111939, 1.649423e-009            
29.223479, 1.5531943e-009            
29.335019, 1.4721533e-009            
29.446559, 1.4050548e-009            
29.558099, 1.3474912e-009            
29.669639, 1.3088436e-009            
29.781179, 1.3139901e-009            
29.892719, 1.3782162e-009            
30.004259, 1.4759246e-009            
30.115799, 1.5833399e-009            
30.227339, 1.6726389e-009            
30.338879, 1.7316897e-009            
30.450419, 1.7718922e-009            
30.561959, 1.8026351e-009            
30.673499, 1.8259712e-009            
30.785039, 1.831985e-009            
30.896579, 1.8152601e-009            
31.008119, 1.785083e-009            
31.119659, 1.7557563e-009            
31.231199, 1.7363203e-009            
