-69.075,-21.5,0.0
-68.07391304347826,-21.5,0.0
-67.07282608695652,-21.5,0.0
-66.07173913043479,-21.5,0.0
-65.07065217391305,-21.5,0.0
-64.0695652173913,-21.5,0.0
-63.06847826086957,-21.5,0.0
-62.06739130434783,-21.5,0.0
-61.06630434782609,-21.5,0.0
-60.06521739130435,-21.5,0.0
-59.06413043478261,-21.5,0.0
-58.06304347826087,-21.5,0.0
-57.061956521739134,-21.5,0.0
-56.060869565217395,-21.5,0.0
-55.059782608695656,-21.5,0.0
-54.05869565217392,-21.5,0.0
-53.05760869565218,-21.5,0.0
-52.05652173913044,-21.5,0.0
-51.0554347826087,-21.5,0.0
-50.05434782608696,-21.5,0.0
-49.05326086956522,-21.5,0.0
-48.05217391304348,-21.5,0.0
-47.05108695652174,-21.5,0.0
-46.050000000000004,-21.5,0.0
-45.048913043478265,-21.5,0.0
-44.047826086956526,-21.5,0.0
-43.04673913043479,-21.5,0.0
-42.04565217391305,-21.5,0.0
-41.04456521739131,-21.5,0.0
-40.04347826086957,-21.5,0.0
-39.04239130434783,-21.5,0.0
-38.04130434782609,-21.5,0.0
-37.04021739130435,-21.5,0.0
-36.039130434782614,-21.5,0.0
-35.038043478260875,-21.5,0.0
-34.036956521739135,-21.5,0.0
-33.035869565217396,-21.5,0.0
-32.03478260869566,-21.5,0.0
-31.03369565217392,-21.5,0.0
-30.03260869565218,-21.5,0.0
-29.03152173913044,-21.5,0.0
-28.0304347826087,-21.5,0.0
-27.029347826086962,-21.5,0.0
-26.028260869565223,-21.5,0.0
-25.027173913043484,-21.5,0.0
-24.026086956521745,-21.5,0.0
-23.025000000000006,-21.5,0.0
-22.023913043478267,-21.5,0.0
-21.022826086956528,-21.5,0.0
-20.02173913043479,-21.5,0.0
-19.02065217391305,-21.5,0.0
-18.01956521739131,-21.5,0.0
-17.01847826086957,-21.5,0.0
-16.017391304347832,-21.5,0.0
-15.016304347826093,-21.5,0.0
-14.015217391304354,-21.5,0.0
